;FAIXA ETÁRIA;SEXO;COR/RAÇA;SITUAÇÃO DE CONCLUSÃO;IDIOMA;RENDA;NOTA_CN;NOTA_MT;NOTA_CH;NOTA_LC;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTAS
1407;6;0;4;1;0;1;529.6;518.0;436.8;493.9;120.0;120.0;100.0;120.0;100.0;560.0;507.66
1408;0;0;4;0;0;1;427.9;417.2;0.0;374.0;0.0;0.0;0.0;0.0;0.0;0.0;243.82
1409;3;0;4;1;1;2;486.3;495.2;574.1;514.7;120.0;120.0;80.0;100.0;80.0;500.0;514.0600000000001
1410;5;0;4;1;0;1;489.8;391.4;526.5;518.3;140.0;200.0;140.0;140.0;160.0;780.0;541.2
1411;2;0;4;1;1;4;495.0;732.7;556.4;584.1;160.0;180.0;120.0;160.0;160.0;780.0;629.64
1412;2;0;1;1;1;12;670.8;731.2;676.6;571.6;140.0;200.0;200.0;200.0;200.0;940.0;718.04
1413;3;1;1;1;0;1;453.5;380.6;436.9;345.7;80.0;120.0;80.0;120.0;60.0;460.0;415.34
1414;2;0;4;1;1;1;460.4;542.3;374.4;429.4;160.0;200.0;160.0;180.0;200.0;900.0;541.3
1415;2;0;4;1;0;8;603.7;645.4;463.4;543.6;160.0;200.0;120.0;140.0;160.0;780.0;607.22
1416;10;0;4;1;0;2;451.8;374.0;512.8;395.2;80.0;120.0;80.0;120.0;0.0;400.0;426.7600000000001
1417;2;0;4;1;1;2;470.7;457.6;445.6;436.1;80.0;120.0;100.0;120.0;140.0;560.0;474.0
1418;1;0;4;0;1;1;471.1;527.8;535.7;423.9;140.0;180.0;160.0;180.0;180.0;840.0;559.7
1419;4;1;4;1;0;2;373.2;582.1;512.5;536.4;120.0;120.0;120.0;120.0;100.0;580.0;516.8399999999999
1420;2;0;4;1;1;1;403.0;521.3;438.5;452.6;100.0;120.0;120.0;100.0;140.0;580.0;479.08
1421;6;1;3;1;0;0;503.2;580.8;519.6;521.2;120.0;120.0;100.0;80.0;120.0;540.0;532.96
1422;10;1;4;1;1;4;497.8;631.2;578.7;608.5;120.0;160.0;120.0;120.0;180.0;700.0;603.24
1423;6;1;4;1;1;3;503.9;549.6;526.5;521.2;120.0;120.0;100.0;120.0;80.0;540.0;528.24
1424;1;0;4;0;0;1;500.2;548.2;527.2;484.8;140.0;160.0;120.0;120.0;60.0;600.0;532.08
1425;5;1;4;1;1;6;533.7;663.4;620.1;578.1;120.0;120.0;120.0;140.0;120.0;620.0;603.0600000000001
1426;1;0;1;0;0;1;419.3;581.6;347.3;517.4;120.0;200.0;160.0;140.0;160.0;780.0;529.12
1427;9;0;4;1;1;1;369.1;428.4;410.6;362.2;100.0;120.0;120.0;80.0;40.0;460.0;406.06
1428;1;0;5;0;1;1;492.5;570.7;430.8;360.4;80.0;40.0;40.0;80.0;0.0;240.0;418.88
1429;3;0;1;1;1;0;462.6;456.1;432.3;468.4;120.0;120.0;80.0;120.0;120.0;560.0;475.88
1430;9;1;1;1;1;1;358.0;428.9;545.3;438.9;0.0;0.0;0.0;0.0;0.0;0.0;354.22
1431;12;0;2;1;1;1;432.8;472.6;460.6;379.4;80.0;120.0;100.0;120.0;100.0;520.0;453.08
1432;8;0;4;1;1;0;520.2;396.7;558.0;435.6;80.0;180.0;120.0;160.0;140.0;680.0;518.1
1433;1;1;1;0;1;14;628.1;630.6;614.8;582.0;160.0;200.0;140.0;160.0;140.0;800.0;651.1
1434;1;1;1;0;1;11;569.9;642.2;627.4;548.6;140.0;200.0;160.0;160.0;120.0;780.0;633.6200000000001
1435;0;0;4;0;0;4;621.6;714.7;637.9;552.5;100.0;120.0;120.0;140.0;160.0;640.0;633.3399999999999
1436;0;0;1;0;1;1;519.5822167925226;586.5391936291029;505.9;558.2;120.0;120.0;120.0;140.0;140.0;640.0;340.82
1437;1;0;1;1;0;4;379.1;503.7;424.9;414.2;120.0;160.0;120.0;120.0;0.0;520.0;448.38
1438;0;0;1;0;1;16;723.6;777.6;656.2;638.1;160.0;200.0;180.0;200.0;200.0;940.0;747.1
1439;0;1;4;0;1;1;404.3;650.8;554.2;595.2;160.0;120.0;120.0;120.0;120.0;640.0;568.9
1440;3;0;1;1;1;1;404.2;433.7;426.6;447.1;120.0;120.0;80.0;100.0;80.0;500.0;442.3200000000001
1441;4;0;4;1;1;1;465.257876818986;455.4524608996882;462.6;477.8;120.0;120.0;120.0;120.0;120.0;600.0;308.08000000000004
1442;7;1;5;1;0;1;409.6;406.4;619.8;374.3;140.0;200.0;140.0;140.0;180.0;800.0;522.02
1443;2;1;5;1;0;1;428.8;505.0;403.5;497.8;80.0;40.0;40.0;80.0;40.0;280.0;423.02
1444;1;0;1;1;1;8;616.1;667.7;595.7;557.4;120.0;200.0;140.0;160.0;140.0;760.0;639.3800000000001
1445;18;1;4;0;1;1;594.6;714.7;587.0;599.9;160.0;200.0;200.0;160.0;160.0;880.0;675.24
1446;1;1;4;0;1;6;572.5;730.6;637.5;573.0;100.0;180.0;120.0;140.0;200.0;740.0;650.72
1447;3;0;4;1;1;7;676.2;712.0;684.3;607.6;140.0;200.0;180.0;200.0;200.0;920.0;720.02
1448;5;0;1;1;1;1;498.7;489.6;431.0;446.7;160.0;120.0;140.0;120.0;20.0;560.0;485.2
1449;11;0;4;1;1;1;499.3;458.6;665.4;537.5;140.0;180.0;140.0;120.0;120.0;700.0;572.1600000000001
1450;18;0;4;0;1;1;496.9;431.0;386.5;390.2;80.0;140.0;80.0;120.0;100.0;520.0;444.92
1451;0;0;4;0;0;4;423.4;409.3;448.2;527.5;120.0;120.0;120.0;160.0;120.0;640.0;489.68
1452;1;1;1;0;1;5;389.7;462.8;447.2;366.3;120.0;120.0;80.0;100.0;0.0;420.0;417.2
1453;2;1;4;0;1;1;395.7;392.3;406.5;476.9;80.0;120.0;120.0;120.0;140.0;580.0;450.28
1454;5;0;5;1;0;3;462.5;401.2;393.4;386.4;100.0;180.0;120.0;120.0;120.0;640.0;456.7
1455;3;0;1;1;1;0;466.5;460.4;491.8;467.5;100.0;140.0;100.0;140.0;160.0;640.0;505.24
1456;2;1;3;0;1;1;517.1;479.6;539.0;528.2;100.0;120.0;100.0;120.0;100.0;540.0;520.78
1457;3;0;4;1;0;1;482.3;416.7;352.8;442.8;0.0;0.0;0.0;0.0;0.0;0.0;338.92
1458;1;0;4;0;1;1;409.0;486.7;377.4;358.3;80.0;120.0;80.0;100.0;40.0;420.0;410.28
1459;0;1;1;1;1;1;580.1;631.2;607.5;571.5;100.0;140.0;120.0;120.0;120.0;600.0;598.0600000000001
1460;6;0;4;1;0;5;587.9;566.1;547.6;557.3;160.0;200.0;160.0;180.0;200.0;900.0;631.78
1461;6;1;1;1;0;6;566.2;704.8;666.6;653.4;160.0;180.0;140.0;160.0;180.0;820.0;682.2
1462;10;0;4;1;1;0;527.5;457.7;457.0;465.8;120.0;100.0;100.0;120.0;80.0;520.0;485.6
1463;0;1;1;0;1;12;544.0;667.9;630.1;590.5;140.0;180.0;120.0;160.0;180.0;780.0;642.5
1464;10;0;5;1;0;3;521.9;474.5;612.6;539.5;120.0;120.0;120.0;120.0;140.0;620.0;553.7
1465;2;1;4;1;0;7;528.8;595.5;400.0;449.5;140.0;120.0;120.0;120.0;200.0;700.0;534.76
1466;1;1;1;0;1;0;397.3;497.5;457.7;395.0;0.0;0.0;0.0;0.0;0.0;0.0;349.5
1467;5;1;1;1;0;2;480.2;541.8;562.0;554.7;120.0;120.0;100.0;100.0;140.0;580.0;543.74
1468;3;1;4;1;1;3;430.2;536.6;555.3;472.2;160.0;200.0;180.0;180.0;200.0;920.0;582.86
1469;2;1;1;0;1;3;384.5;418.0;394.4;358.0;80.0;120.0;100.0;100.0;0.0;400.0;390.98
1470;2;1;1;0;1;1;548.1;733.3;647.2;481.9;160.0;200.0;180.0;200.0;200.0;940.0;670.1
1471;3;1;4;1;0;1;394.5;560.1;417.3;453.9;120.0;100.0;120.0;140.0;120.0;600.0;485.16
1472;2;1;4;0;1;4;482.6;668.6;426.3;500.4;140.0;80.0;140.0;120.0;180.0;660.0;547.58
1473;0;0;4;0;1;2;498.4;681.0;639.5;622.4;160.0;200.0;160.0;160.0;200.0;880.0;664.26
1474;9;0;1;1;0;1;456.0;416.4;586.0;447.3;120.0;120.0;120.0;120.0;120.0;600.0;501.14
1475;1;0;1;0;1;1;504.0;395.8;415.5;367.9;80.0;100.0;80.0;80.0;80.0;420.0;420.64
1476;2;0;5;1;0;2;454.4;431.2;566.3;585.6;120.0;120.0;140.0;180.0;120.0;680.0;543.5
1477;8;1;5;1;0;1;615.8;623.6;650.4;620.5;120.0;180.0;120.0;140.0;120.0;680.0;638.0600000000001
1478;1;1;4;1;0;1;474.7;413.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177.71999999999997
1479;1;0;1;1;0;7;399.2;384.2;456.0;503.7;120.0;120.0;100.0;100.0;80.0;520.0;452.62000000000006
1480;3;0;4;1;1;1;485.9;501.0;443.2;393.6;80.0;140.0;120.0;160.0;120.0;620.0;488.74
1481;1;1;4;0;1;11;436.9;490.4;514.4;461.9;120.0;120.0;100.0;100.0;60.0;500.0;480.72
1482;8;1;1;1;0;5;462.5;462.0;402.2;358.8;120.0;120.0;80.0;100.0;120.0;540.0;445.1
1483;1;0;4;0;1;0;476.7;364.0;434.7;407.5;80.0;120.0;80.0;120.0;60.0;460.0;428.58
1484;2;1;4;1;1;0;499.8;565.5;531.7;550.1;160.0;200.0;180.0;180.0;200.0;920.0;613.42
1485;2;0;0;1;1;0;406.3;396.6;461.8;425.3;120.0;120.0;80.0;80.0;100.0;500.0;438.0
1486;0;0;3;0;1;1;368.1;466.8;374.6;344.0;100.0;120.0;80.0;100.0;20.0;420.0;394.7
1487;0;0;1;0;0;7;586.5;602.3;655.6;575.5;120.0;200.0;120.0;160.0;200.0;800.0;643.98
1488;0;1;1;0;0;1;405.5;523.5;438.2;392.3;120.0;180.0;120.0;120.0;120.0;660.0;483.9
1489;0;0;4;0;1;1;389.3;387.5;436.6;401.3;60.0;120.0;100.0;120.0;140.0;540.0;430.94
1490;7;1;4;1;0;1;560.9;661.1;586.5;478.2;120.0;140.0;120.0;100.0;180.0;660.0;589.34
1491;1;1;4;0;1;1;426.9;469.6;500.2;486.0;120.0;120.0;120.0;120.0;100.0;580.0;492.54
1492;0;1;1;0;1;3;466.5;489.1;436.4;463.6;100.0;120.0;80.0;120.0;0.0;420.0;455.12
1493;10;1;5;1;0;2;493.84082512081;558.8323333072062;597.6;474.7;120.0;120.0;100.0;120.0;100.0;560.0;326.46
1494;2;1;1;1;0;12;506.5;670.4;645.9;666.4;140.0;180.0;140.0;160.0;160.0;780.0;653.84
1495;1;1;4;0;1;1;562.8;422.6;415.6;431.5;80.0;120.0;100.0;80.0;0.0;380.0;442.5
1496;0;1;1;0;1;5;508.9;647.7;583.5;469.5;120.0;120.0;120.0;120.0;100.0;580.0;557.9200000000001
1497;4;0;4;1;1;2;539.1;695.2;596.4;557.8;120.0;200.0;140.0;160.0;200.0;820.0;641.7
1498;1;1;4;0;1;1;447.9;440.7;465.2;390.0;100.0;120.0;80.0;80.0;160.0;540.0;456.7600000000001
1499;1;0;4;1;1;7;662.7;711.0;682.0;629.9;160.0;200.0;180.0;180.0;160.0;880.0;713.12
1500;8;0;4;1;1;1;633.3;640.7;709.7;582.4;160.0;200.0;200.0;200.0;200.0;960.0;705.22
1501;0;0;4;0;1;1;575.3;643.9;668.2;451.9;160.0;120.0;140.0;160.0;180.0;760.0;619.86
1502;1;0;4;0;1;1;469.0;426.6;445.0;431.7;120.0;120.0;120.0;140.0;80.0;580.0;470.46
1503;1;1;5;0;1;7;577.2;470.2;594.1;600.7;80.0;120.0;80.0;80.0;100.0;460.0;540.44
1504;4;0;1;1;0;1;571.8;694.9;618.4;601.1;100.0;120.0;140.0;120.0;120.0;600.0;617.24
1505;2;0;4;0;1;6;626.0;717.8;648.3;617.4;160.0;200.0;200.0;200.0;180.0;940.0;709.9
1506;1;0;4;0;1;1;454.8;472.9;481.7;530.0;100.0;120.0;120.0;140.0;160.0;640.0;515.88
1507;6;0;5;1;0;1;417.7;533.0;483.0;503.1;140.0;180.0;140.0;160.0;160.0;780.0;543.36
1508;2;1;4;0;1;0;475.7;426.7;477.7;427.5;60.0;120.0;100.0;120.0;80.0;480.0;457.5200000000001
1509;4;1;1;1;1;1;415.6;561.9;438.8;438.5;120.0;120.0;120.0;120.0;100.0;580.0;486.96
1510;6;0;1;1;0;2;498.5;514.5;613.4;513.5;140.0;200.0;140.0;160.0;160.0;800.0;587.98
1511;1;0;1;0;1;5;501.3;472.9;565.8;573.8;100.0;200.0;120.0;140.0;140.0;700.0;562.76
1512;2;1;4;1;0;0;431.6;377.1;509.7;432.8;140.0;120.0;140.0;140.0;160.0;700.0;490.24
1513;3;1;5;1;0;2;503.5;547.5;470.3;523.0;140.0;180.0;120.0;160.0;120.0;720.0;552.86
1514;0;0;1;0;0;0;357.2;493.5;443.0;452.4;0.0;0.0;0.0;0.0;0.0;0.0;349.22
1515;1;1;4;0;1;2;445.9;406.7;500.0;458.7;0.0;0.0;0.0;0.0;0.0;0.0;362.26
1516;0;1;1;0;0;1;409.0;599.6;561.3;472.0;120.0;120.0;120.0;100.0;0.0;460.0;500.38
1517;4;1;4;1;0;1;474.3;661.4;613.0;562.2;140.0;200.0;160.0;180.0;200.0;880.0;638.1800000000001
1518;0;1;1;0;1;7;397.8;404.7;452.1;390.8;140.0;120.0;120.0;140.0;120.0;640.0;457.08
1519;0;0;1;0;1;11;499.3;748.1;547.0;576.4;160.0;200.0;180.0;180.0;200.0;920.0;658.1600000000001
1520;1;1;1;0;1;16;778.6;877.7;832.5;738.4;160.0;200.0;180.0;200.0;200.0;940.0;833.4399999999999
1521;0;1;4;0;1;6;436.0;584.9;392.9;485.9;140.0;160.0;160.0;180.0;200.0;840.0;547.9399999999999
1522;10;1;4;1;0;5;415.76947618456177;480.3873667386086;497.2;443.1;100.0;120.0;100.0;100.0;140.0;560.0;300.06
1523;3;0;1;1;1;0;440.2;366.2;444.6;385.2;120.0;200.0;180.0;200.0;140.0;840.0;495.24
1524;2;1;1;1;1;2;398.9;523.8;516.3;484.4;100.0;180.0;100.0;120.0;140.0;640.0;512.6800000000001
1525;3;0;5;1;1;1;454.3770110829924;499.5520570945311;497.0;515.8;140.0;160.0;140.0;120.0;140.0;700.0;342.56
1526;10;1;1;1;1;5;626.7;727.5;664.0;597.3;160.0;180.0;160.0;160.0;120.0;780.0;679.1
1527;1;0;5;0;1;2;432.8;478.2;485.6;521.1;180.0;200.0;160.0;200.0;200.0;940.0;571.54
1528;0;0;1;0;1;0;385.4;542.4;465.7;452.7;120.0;120.0;140.0;160.0;200.0;740.0;517.24
1529;10;0;2;1;0;1;607.1;586.1;618.5;634.1;160.0;180.0;160.0;160.0;180.0;840.0;657.1600000000001
1530;3;1;4;1;0;2;411.6;466.1;467.5;490.9;120.0;120.0;120.0;120.0;100.0;580.0;483.22
1531;4;1;4;1;0;1;511.7;771.6;649.7;596.2;180.0;200.0;160.0;200.0;200.0;940.0;693.84
1532;1;0;1;1;1;1;536.6;539.9;592.3;582.6;160.0;40.0;40.0;140.0;40.0;420.0;534.28
1533;1;1;1;0;0;1;538.4;629.4;617.2;531.3;140.0;180.0;140.0;160.0;140.0;760.0;615.26
1534;0;0;1;0;1;15;524.9;547.6;603.0;579.8;140.0;180.0;120.0;140.0;160.0;740.0;599.0600000000001
1535;5;1;4;1;1;6;640.1;722.7;740.2;700.0;160.0;200.0;200.0;200.0;200.0;960.0;752.6
1536;0;1;4;0;0;1;513.9;422.5;432.9;341.3;100.0;120.0;80.0;80.0;140.0;520.0;446.12
1537;1;0;4;0;1;13;532.0;579.7;471.5;519.1;160.0;200.0;180.0;180.0;140.0;860.0;592.46
1538;9;0;4;1;1;1;472.5;465.5;570.2;516.3;100.0;120.0;100.0;100.0;120.0;540.0;512.9
1539;8;0;5;1;1;6;569.5;653.9;639.0;589.7;120.0;140.0;120.0;120.0;140.0;640.0;618.42
1540;5;1;4;1;1;1;629.4;743.5;685.5;578.1;140.0;160.0;120.0;140.0;200.0;760.0;679.3
1541;5;0;1;1;1;1;443.6;594.5;625.8;649.9;80.0;180.0;120.0;120.0;160.0;660.0;594.76
1542;9;1;4;1;0;6;626.1;370.6;752.9;691.1;120.0;120.0;100.0;120.0;100.0;560.0;600.14
1543;11;1;4;1;1;1;609.4;605.8;439.2;543.8;160.0;120.0;120.0;120.0;0.0;520.0;543.64
1544;1;1;1;1;0;1;366.2;420.9;494.6;488.4;120.0;120.0;120.0;140.0;120.0;620.0;478.02
1545;2;0;4;0;0;1;480.2;514.4;425.2;455.1;0.0;0.0;0.0;0.0;0.0;0.0;374.98
1546;3;0;1;1;1;1;398.6;392.0;431.2;490.7;120.0;80.0;120.0;140.0;140.0;600.0;462.5
1547;0;1;5;0;1;3;588.9;639.2;607.6;542.2;140.0;180.0;120.0;140.0;160.0;740.0;623.58
1548;3;0;4;1;1;1;514.6;403.5;524.4;423.7;160.0;180.0;140.0;180.0;160.0;820.0;537.24
1549;9;0;2;1;0;1;478.1;416.8;474.1;453.6;100.0;120.0;80.0;120.0;100.0;520.0;468.5200000000001
1550;0;0;1;0;0;0;405.7;468.3;483.4;448.8;120.0;120.0;120.0;160.0;80.0;600.0;481.24
1551;4;0;4;1;0;1;534.9;405.3;552.4;543.0;160.0;200.0;120.0;140.0;120.0;740.0;555.12
1552;1;0;1;1;0;7;523.6;462.6;564.9;518.9;140.0;200.0;160.0;180.0;200.0;880.0;590.0
1553;4;0;4;1;1;2;566.1;554.4;604.4;581.1;160.0;200.0;160.0;160.0;200.0;880.0;637.2
1554;4;1;1;1;1;7;603.2;790.9;608.5;584.3;160.0;180.0;160.0;180.0;160.0;840.0;685.38
1555;1;0;5;0;0;1;384.5;453.6;393.2;404.0;80.0;120.0;80.0;80.0;100.0;460.0;419.06000000000006
1556;1;1;4;0;0;1;501.5;497.0;465.1;442.8;60.0;120.0;120.0;140.0;140.0;580.0;497.28
1557;0;0;4;0;0;2;468.1;614.0;614.3;539.3;120.0;200.0;120.0;160.0;200.0;800.0;607.14
1558;1;1;5;0;1;2;504.5;492.8;562.0;493.4;80.0;80.0;80.0;120.0;0.0;360.0;482.5400000000001
1559;8;1;4;1;1;11;744.7;904.5;675.4;661.6;160.0;200.0;160.0;200.0;200.0;920.0;781.24
1560;1;0;1;1;0;2;479.1;499.7;586.4;552.8;160.0;180.0;160.0;160.0;180.0;840.0;591.6
1561;0;0;1;0;1;1;505.0;405.7;346.4;446.7;140.0;120.0;120.0;160.0;140.0;680.0;476.7600000000001
1562;0;1;1;0;0;3;555.8;692.4;551.0;498.7;120.0;200.0;140.0;140.0;120.0;720.0;603.58
1563;8;0;5;1;0;1;458.0;394.9;376.3;339.6;80.0;120.0;100.0;100.0;120.0;520.0;417.7600000000001
1564;0;0;0;0;0;2;474.7;605.9;478.1;507.2;120.0;200.0;120.0;140.0;200.0;780.0;569.1800000000001
1565;2;1;1;1;0;1;399.3;461.0;562.4;510.3;80.0;120.0;100.0;80.0;120.0;500.0;486.6
1566;1;0;1;1;0;1;463.0;453.4;504.9;450.3;100.0;120.0;120.0;100.0;0.0;440.0;462.32
1567;1;0;4;0;0;0;400.7;412.2;380.6;459.3;100.0;80.0;60.0;100.0;120.0;460.0;422.56000000000006
1568;1;0;4;1;0;1;380.3;475.0;472.5;453.5;80.0;120.0;80.0;80.0;40.0;400.0;436.2600000000001
1569;1;1;4;0;0;1;436.9;676.1;555.0;522.4;120.0;180.0;100.0;100.0;120.0;620.0;562.08
1570;8;0;5;1;1;1;497.8;367.9;541.2;555.4;120.0;120.0;100.0;140.0;160.0;640.0;520.46
1571;12;1;4;1;0;1;448.8;367.5;445.1;398.0;80.0;80.0;60.0;100.0;20.0;340.0;399.88
1572;4;1;4;1;0;1;395.5;502.1;433.1;430.2;140.0;120.0;120.0;120.0;120.0;620.0;476.18
1573;1;0;4;0;0;2;608.5;638.1;680.7;662.7;140.0;200.0;120.0;160.0;140.0;760.0;670.0
1574;6;1;1;1;1;5;593.1;633.7;622.9;626.6;160.0;140.0;160.0;140.0;140.0;740.0;643.26
1575;0;0;1;0;0;1;563.8;651.9;651.4;579.7;80.0;200.0;140.0;160.0;200.0;780.0;645.36
1576;0;0;1;0;1;1;459.8;551.7;523.6;438.1;120.0;200.0;160.0;160.0;200.0;840.0;562.64
1577;4;1;1;1;1;2;406.7;486.0;386.4;391.1;100.0;160.0;80.0;120.0;160.0;620.0;458.04
1578;6;0;4;1;0;2;546.0;681.3;661.6;599.3;160.0;200.0;140.0;120.0;160.0;780.0;653.64
1579;1;0;1;0;0;2;553.1;582.8;574.0;604.3;160.0;180.0;160.0;180.0;160.0;840.0;630.8399999999999
1580;1;0;1;1;0;6;523.8;654.1;573.7;584.4;140.0;180.0;120.0;160.0;160.0;760.0;619.2
1581;2;0;4;1;0;1;412.1;497.8;420.1;495.8;140.0;120.0;120.0;120.0;100.0;600.0;485.16
1582;3;0;1;1;0;1;430.8;439.8;504.1;500.1;80.0;120.0;80.0;120.0;0.0;400.0;454.96
1583;0;1;4;0;1;5;599.4;769.0;507.4;523.8;140.0;120.0;120.0;120.0;160.0;660.0;611.92
1584;2;0;5;1;0;2;396.7;463.3;402.3;429.5;100.0;200.0;120.0;120.0;100.0;640.0;466.36
1585;1;0;4;0;1;4;496.7;471.4;440.3;461.7;0.0;0.0;0.0;0.0;0.0;0.0;374.02
1586;0;1;1;0;1;7;521.8;658.7;623.3;430.9;140.0;160.0;120.0;140.0;160.0;720.0;590.9399999999999
1587;0;1;4;0;0;6;532.0;536.2;394.5;420.8;100.0;200.0;160.0;140.0;160.0;760.0;528.7
1588;9;0;1;1;0;2;475.9;610.4;609.4;551.2;100.0;120.0;120.0;100.0;140.0;580.0;565.38
1589;3;0;4;1;1;1;398.59605844509633;414.84790186029176;470.1;495.1;120.0;120.0;120.0;120.0;140.0;620.0;317.04
1590;2;1;4;1;1;6;423.4;468.3;591.7;520.2;120.0;180.0;120.0;160.0;180.0;760.0;552.72
1591;2;0;5;1;0;1;430.3703589580845;415.6332558628021;417.0;359.6;80.0;120.0;100.0;100.0;120.0;520.0;259.32
1592;0;0;4;1;0;4;358.1;375.7;407.8;472.3;120.0;40.0;40.0;100.0;40.0;340.0;390.78
1593;2;0;1;1;1;8;599.3;757.8;663.0;562.7;120.0;200.0;140.0;140.0;160.0;760.0;668.5600000000001
1594;0;1;1;0;1;16;655.6;770.8;665.3;627.7;160.0;200.0;160.0;160.0;200.0;880.0;719.88
1595;5;1;4;1;1;5;423.1;699.5;437.1;535.5;140.0;200.0;160.0;140.0;100.0;740.0;567.04
1596;3;0;1;1;1;1;456.3;498.8;421.3;360.1;160.0;200.0;200.0;180.0;200.0;940.0;535.3
1597;8;0;4;1;0;2;403.8970173514957;432.4526509826626;380.7;385.4;80.0;120.0;100.0;100.0;80.0;480.0;249.22
1598;5;0;1;1;1;9;453.1;587.5;536.0;504.0;120.0;120.0;100.0;120.0;140.0;600.0;536.12
1599;3;0;4;1;0;2;514.2;396.6;385.4;475.8;80.0;120.0;120.0;120.0;120.0;560.0;466.4
1600;1;1;4;0;1;6;638.2;681.0;658.8;610.1;160.0;200.0;160.0;200.0;200.0;920.0;701.62
1601;0;1;1;0;1;2;476.4;627.9;491.6;542.9;80.0;120.0;120.0;160.0;140.0;620.0;551.76
1602;9;1;1;1;0;5;485.2;626.8;610.6;557.3;80.0;120.0;100.0;120.0;0.0;420.0;539.98
1603;0;0;1;0;1;6;618.2;775.6;665.2;614.7;160.0;160.0;160.0;180.0;140.0;800.0;694.74
1604;3;0;0;0;1;1;356.5;503.8;467.8;393.0;120.0;120.0;120.0;120.0;40.0;520.0;448.22
1605;1;0;4;1;1;2;462.7;592.4;526.5;473.9;120.0;180.0;100.0;120.0;160.0;680.0;547.1
1606;2;1;5;1;1;1;493.3402414231302;539.6421287059676;601.7;543.1;80.0;120.0;80.0;80.0;60.0;420.0;312.96000000000004
1607;0;0;4;0;1;1;509.8;464.4;569.4;520.4;120.0;140.0;80.0;140.0;100.0;580.0;528.8
1608;0;0;1;0;0;1;527.4;460.8;563.0;508.7;100.0;200.0;100.0;140.0;160.0;700.0;551.98
1609;2;1;1;1;1;5;549.7;741.6;442.8;488.6;120.0;160.0;120.0;140.0;140.0;680.0;580.54
1610;15;0;1;1;0;0;434.3;569.3;517.3;424.4;100.0;120.0;80.0;100.0;140.0;540.0;497.06000000000006
1611;1;0;1;0;1;1;535.5;473.9;518.9;360.1;0.0;0.0;0.0;0.0;0.0;0.0;377.68
1612;10;0;4;1;0;6;489.4;566.1;546.2;591.2;120.0;200.0;120.0;140.0;120.0;700.0;578.58
1613;1;0;5;1;0;2;489.3;597.3;555.6;501.0;120.0;120.0;120.0;160.0;200.0;720.0;572.64
1614;2;1;2;0;1;0;392.9;398.7;386.5;355.9;80.0;120.0;80.0;80.0;0.0;360.0;378.8
1615;2;0;1;1;0;5;416.7;408.3;445.3;513.6;120.0;120.0;120.0;120.0;80.0;560.0;468.78
1616;0;1;1;0;1;1;408.3;448.4;455.8;450.4;120.0;120.0;100.0;120.0;80.0;540.0;460.58
1617;1;0;4;0;1;5;450.4527011950872;480.2185026885916;429.0;475.7;120.0;120.0;100.0;80.0;0.0;420.0;264.94
1618;1;0;5;1;1;3;543.1;490.9;542.9;483.7;160.0;180.0;140.0;120.0;80.0;680.0;548.12
1619;1;0;1;1;0;1;567.1;480.1;501.1;572.1;100.0;120.0;100.0;100.0;80.0;500.0;524.08
1620;0;0;4;0;1;0;522.1;489.9;409.1;462.9;120.0;120.0;120.0;100.0;160.0;620.0;500.8
1621;1;1;4;0;0;1;490.5;396.9;472.2;399.5;80.0;120.0;100.0;120.0;120.0;540.0;459.82
1622;1;1;4;1;1;3;408.5;545.9;475.9;460.1;100.0;100.0;80.0;100.0;0.0;380.0;454.08
1623;1;0;1;0;1;11;580.6;361.0;556.8;574.1;140.0;140.0;120.0;120.0;120.0;640.0;542.5
1624;9;1;4;1;1;2;401.2;612.2;601.1;518.4;120.0;100.0;120.0;120.0;80.0;540.0;534.58
1625;3;0;4;1;0;2;423.5;426.6;470.6;444.8;160.0;180.0;120.0;80.0;40.0;580.0;469.1
1626;9;0;4;1;1;1;453.5;504.9;546.0;453.1;100.0;100.0;120.0;120.0;60.0;500.0;491.5
1627;2;0;1;0;1;1;530.7;596.3;473.8;520.1;140.0;140.0;120.0;120.0;120.0;640.0;552.1800000000001
1628;2;0;1;1;1;5;473.2;539.4;506.2;475.2;140.0;180.0;120.0;160.0;180.0;780.0;554.8
1629;2;0;4;1;1;1;355.4;474.3;443.4;401.0;160.0;180.0;180.0;180.0;180.0;880.0;510.82
1630;0;0;5;1;0;2;494.8;570.1;567.9;471.5;100.0;120.0;100.0;120.0;80.0;520.0;524.86
1631;2;0;1;1;1;3;561.5;611.9;536.7;609.6;140.0;200.0;140.0;120.0;140.0;740.0;611.94
1632;3;0;4;1;0;1;381.3;522.5;445.2;488.9;160.0;200.0;160.0;160.0;100.0;780.0;523.58
1633;1;1;1;0;1;1;511.1;537.6;569.5;531.2;160.0;120.0;120.0;180.0;180.0;760.0;581.88
1634;1;0;4;0;1;0;514.0;417.7;545.2;557.2;100.0;120.0;100.0;120.0;80.0;520.0;510.8200000000001
1635;0;0;1;0;1;3;583.4;556.4;594.6;538.9;160.0;200.0;160.0;200.0;200.0;920.0;638.6600000000001
1636;1;1;4;0;1;1;579.8;596.9;544.7;457.2;120.0;160.0;120.0;160.0;140.0;700.0;575.72
