NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO
582.3;606.1;571.5;649.4;160.0;160.0;160.0;140.0;180.0;800.0
531.3;565.7;536.0;576.7;140.0;120.0;100.0;120.0;60.0;540.0
390.0;402.6;404.0;380.7;80.0;120.0;80.0;100.0;0.0;380.0
403.0;572.4;550.7;490.9;120.0;180.0;120.0;160.0;140.0;720.0
436.4;433.8;338.4;441.4;100.0;80.0;100.0;80.0;0.0;360.0
603.6;677.6;627.4;667.0;80.0;160.0;80.0;80.0;80.0;480.0
517.6;506.1;512.6;398.0;120.0;120.0;120.0;120.0;80.0;560.0
648.2;611.8;608.1;649.8;160.0;200.0;160.0;200.0;120.0;840.0
358.2;467.6;326.7;430.5;0.0;0.0;0.0;0.0;0.0;0.0
455.6;408.0;349.7;408.1;140.0;120.0;120.0;120.0;80.0;580.0
704.5;705.0;593.9;783.6;140.0;200.0;160.0;200.0;180.0;880.0
510.2;542.5;507.5;594.2;160.0;140.0;140.0;180.0;140.0;760.0
532.5;557.5;545.7;465.4;160.0;200.0;140.0;160.0;160.0;820.0
529.9;527.7;523.9;641.0;120.0;160.0;100.0;120.0;0.0;500.0
489.2;346.4;479.5;482.7;140.0;120.0;100.0;160.0;120.0;640.0
412.1;360.6;356.5;480.7;120.0;180.0;120.0;140.0;120.0;680.0
385.9;444.6;318.5;561.6;100.0;120.0;80.0;120.0;100.0;520.0
567.7;596.3;498.4;642.7;160.0;180.0;140.0;160.0;160.0;800.0
521.9;607.6;575.7;615.1;140.0;200.0;120.0;120.0;80.0;660.0
413.7;429.3;424.7;367.8;120.0;140.0;100.0;120.0;80.0;560.0
423.0;440.1;452.7;408.2;80.0;120.0;120.0;140.0;140.0;600.0
401.9;451.5;458.7;436.5;100.0;160.0;120.0;100.0;120.0;600.0
510.0;555.0;529.5;584.3;100.0;120.0;100.0;120.0;100.0;540.0
354.4;411.6;392.9;385.1;120.0;120.0;120.0;120.0;80.0;560.0
377.0;492.8;467.2;679.9;120.0;200.0;120.0;120.0;140.0;700.0
443.8;461.8;465.3;359.4;140.0;160.0;120.0;120.0;140.0;680.0
430.9;492.9;375.3;486.4;0.0;0.0;0.0;0.0;0.0;0.0
435.6;349.0;380.9;449.5;100.0;120.0;80.0;80.0;60.0;440.0
419.8168463001241;415.1;531.3;535.2096085682481;120.0;160.0;120.0;120.0;120.0;640.0
531.1;575.6;532.2;613.2;140.0;120.0;120.0;160.0;80.0;620.0
549.4;615.0;567.3;601.8;140.0;200.0;160.0;200.0;160.0;860.0
455.3;417.5;384.7;619.5;120.0;120.0;120.0;120.0;80.0;560.0
421.4622966198249;387.2;436.9;458.47255346494484;0.0;0.0;0.0;0.0;0.0;0.0
546.7;607.2;593.6;388.9;120.0;140.0;120.0;120.0;120.0;620.0
393.1;511.5;422.9;421.5;100.0;120.0;80.0;100.0;160.0;560.0
442.02409234606836;507.4;504.6;508.22588643962297;140.0;100.0;100.0;120.0;100.0;560.0
437.7;0.0;0.0;442.3;0.0;0.0;0.0;0.0;0.0;0.0
527.6;547.9;589.5;489.8;160.0;200.0;160.0;200.0;200.0;920.0
491.4;577.6;553.5;716.8;140.0;120.0;140.0;140.0;160.0;700.0
498.8;531.2;515.8;473.8;160.0;180.0;180.0;160.0;200.0;880.0
351.8;388.9;389.7;406.8;0.0;0.0;0.0;0.0;0.0;0.0
473.9;630.0;572.6;511.0;100.0;120.0;120.0;140.0;140.0;620.0
537.3;608.0;500.5;491.6;100.0;200.0;160.0;140.0;160.0;760.0
449.4;579.6;568.0;580.6;180.0;140.0;160.0;200.0;160.0;840.0
506.1;674.1;512.0;729.1;140.0;200.0;160.0;180.0;140.0;820.0
450.4;522.0;459.5;576.5;120.0;120.0;120.0;120.0;140.0;620.0
453.6;417.9;352.5;482.9;100.0;120.0;100.0;120.0;160.0;600.0
462.8;598.1;539.2;567.4;160.0;200.0;140.0;160.0;200.0;860.0
522.0;454.2;489.0;468.9;120.0;120.0;120.0;120.0;140.0;620.0
451.9;396.2;383.1;395.8;80.0;120.0;100.0;120.0;140.0;560.0
591.0;642.4;559.6;590.9;160.0;120.0;140.0;160.0;140.0;720.0
572.7;563.5;531.2;453.1;140.0;120.0;120.0;100.0;80.0;560.0
498.7;455.6;425.7;415.8;100.0;120.0;80.0;120.0;80.0;500.0
512.4;665.7;557.0;452.7;120.0;180.0;120.0;120.0;120.0;660.0
470.0;554.0;475.9;546.6;120.0;120.0;120.0;120.0;0.0;480.0
488.6801298667241;485.7;447.1;433.7617845492366;60.0;120.0;80.0;120.0;100.0;480.0
429.0;421.0;411.7;399.9;120.0;120.0;120.0;100.0;80.0;540.0
610.9;653.5;652.2;697.9;120.0;180.0;120.0;120.0;120.0;660.0
371.6;406.2;489.3;460.4;80.0;120.0;100.0;80.0;100.0;480.0
453.3;556.0;522.7;400.6;60.0;120.0;80.0;80.0;120.0;460.0
454.9;426.8;508.1;458.3;80.0;120.0;120.0;120.0;80.0;520.0
360.8;472.2;338.1;401.8;80.0;120.0;80.0;100.0;140.0;520.0
476.81510716431904;425.3;391.6;413.2054051149341;120.0;120.0;80.0;120.0;100.0;540.0
502.52509073426654;611.3;548.6;449.7164993743378;160.0;120.0;120.0;100.0;100.0;600.0
561.7;663.1;684.9;755.5;120.0;120.0;140.0;140.0;160.0;680.0
535.3;484.6;507.6;656.4;140.0;200.0;160.0;200.0;160.0;860.0
394.8;526.2;364.2;355.9;80.0;80.0;80.0;100.0;80.0;420.0
379.0;398.4;449.8;472.9;120.0;140.0;80.0;100.0;120.0;560.0
413.9;459.7;342.5;387.8;80.0;120.0;80.0;120.0;80.0;480.0
468.8;596.3;549.7;509.3;140.0;120.0;100.0;120.0;160.0;640.0
469.0;430.2;452.9;495.1;160.0;120.0;140.0;140.0;160.0;720.0
397.5;468.1;393.4;398.1;80.0;120.0;80.0;80.0;100.0;460.0
571.1;659.2;550.8;420.3;120.0;120.0;100.0;100.0;0.0;440.0
397.5;531.2;462.3;420.9;100.0;120.0;100.0;120.0;120.0;560.0
395.9;551.7;421.7;488.6;120.0;200.0;120.0;120.0;40.0;600.0
417.4;432.2;445.1;573.6;80.0;100.0;80.0;100.0;0.0;360.0
455.8;394.9;428.0;556.6;100.0;120.0;120.0;120.0;160.0;620.0
481.7;526.7;514.3;683.6;100.0;120.0;120.0;120.0;140.0;600.0
529.7;634.3;568.6;648.8;120.0;200.0;140.0;120.0;140.0;720.0
542.6;669.7;539.8;667.9;120.0;120.0;120.0;120.0;140.0;620.0
484.3;429.9;489.5;384.6;120.0;120.0;100.0;120.0;140.0;600.0
405.7;440.9;358.7;482.1;0.0;0.0;0.0;0.0;0.0;0.0
516.8;579.8;550.7;553.5;120.0;180.0;140.0;160.0;180.0;780.0
378.2;412.3;447.1;461.3;120.0;120.0;120.0;120.0;100.0;580.0
416.1;431.8;463.3;394.3;120.0;120.0;100.0;100.0;120.0;560.0
504.3;692.5;612.6;553.2;160.0;200.0;140.0;180.0;200.0;880.0
441.3;392.0;453.3;434.1;120.0;200.0;140.0;160.0;120.0;740.0
512.1;593.1;519.2;451.9;160.0;180.0;160.0;160.0;140.0;800.0
616.4;635.3;546.6;611.8;120.0;140.0;120.0;120.0;200.0;700.0
433.6;369.7;482.2;561.4;160.0;200.0;160.0;200.0;160.0;880.0
432.5;562.3;505.3;480.3;140.0;120.0;120.0;120.0;80.0;580.0
432.3;361.9;456.4;380.4;140.0;180.0;120.0;160.0;120.0;720.0
541.2;551.5;503.5;543.1;120.0;120.0;120.0;140.0;40.0;540.0
623.8;643.2;543.0;731.1;120.0;180.0;160.0;160.0;180.0;800.0
396.7;454.7;462.3;461.6;100.0;120.0;100.0;120.0;100.0;540.0
651.4;664.8;585.5;673.7;160.0;200.0;180.0;180.0;200.0;920.0
570.7;422.2;501.3;402.6;120.0;120.0;100.0;100.0;160.0;600.0
452.2;467.6;422.9;412.1;120.0;120.0;140.0;120.0;100.0;600.0
398.5;430.1;421.5;641.1;160.0;120.0;140.0;140.0;120.0;680.0
581.7;710.5;669.4;799.8;180.0;200.0;200.0;200.0;200.0;980.0
411.0;413.0;378.2;399.1;120.0;120.0;100.0;100.0;100.0;540.0
700.3;767.3;689.7;833.9;160.0;180.0;160.0;140.0;120.0;760.0
485.4;576.7;455.6;517.6;120.0;120.0;120.0;140.0;140.0;640.0
634.0;664.8;576.5;695.5;160.0;200.0;140.0;140.0;140.0;780.0
506.3;525.2;540.5;495.3;80.0;120.0;100.0;100.0;140.0;540.0
506.8;499.0;450.9;421.7;80.0;140.0;100.0;120.0;100.0;540.0
462.9;572.3;609.9;634.9;120.0;180.0;120.0;140.0;140.0;700.0
604.2;620.0;577.4;688.6;100.0;180.0;100.0;160.0;120.0;660.0
469.0;521.9;406.1;614.4;120.0;160.0;100.0;140.0;80.0;600.0
458.6660501226582;389.9;466.4;444.2143496666441;0.0;0.0;0.0;0.0;0.0;0.0
695.4;672.8;599.9;674.1;160.0;180.0;120.0;120.0;100.0;680.0
629.7;631.7;645.1;691.7;160.0;200.0;180.0;180.0;200.0;920.0
442.2;454.3;496.9;482.6;160.0;180.0;160.0;180.0;180.0;860.0
438.6;385.4;361.5;389.3;0.0;0.0;0.0;0.0;0.0;0.0
360.0;505.3;486.3;417.4;100.0;120.0;100.0;120.0;60.0;500.0
593.0;676.4;587.0;789.0;160.0;180.0;160.0;160.0;200.0;860.0
578.7;653.4;546.9;753.1;140.0;160.0;160.0;160.0;200.0;820.0
534.9;626.7;411.3;600.1;160.0;200.0;160.0;200.0;200.0;920.0
572.9;559.8;515.6;579.1;100.0;120.0;120.0;80.0;20.0;440.0
551.8300268356415;565.9;535.2;558.8507757889272;140.0;120.0;100.0;100.0;100.0;560.0
491.0;349.1;479.9;590.7;140.0;200.0;160.0;160.0;160.0;820.0
535.2;618.4;521.2;426.9;120.0;160.0;120.0;120.0;180.0;700.0
638.2;623.7;607.9;649.2;120.0;180.0;140.0;120.0;200.0;760.0
440.9;431.4;539.5;521.8;100.0;120.0;100.0;80.0;0.0;400.0
472.4;413.0;467.0;605.1;120.0;180.0;160.0;160.0;140.0;760.0
620.0;609.1;614.4;588.5;100.0;200.0;160.0;140.0;160.0;760.0
419.0;402.8;406.7;499.2;80.0;120.0;100.0;80.0;80.0;460.0
543.0;562.3;569.7;551.3;160.0;120.0;140.0;160.0;180.0;760.0
556.6;594.6;592.3;609.6;120.0;120.0;120.0;120.0;100.0;580.0
414.1;515.3;372.2;576.4;100.0;120.0;120.0;140.0;160.0;640.0
513.7;528.2;490.0;500.1;100.0;200.0;140.0;140.0;120.0;700.0
591.7;611.5;642.3;504.0;100.0;120.0;120.0;120.0;100.0;560.0
579.4;719.0;640.8;455.3;160.0;200.0;120.0;120.0;120.0;720.0
562.2;580.3;600.9;732.9;140.0;200.0;120.0;160.0;200.0;820.0
443.4;510.0;493.1;403.1;120.0;120.0;100.0;120.0;120.0;580.0
576.9;419.5;558.8;621.6;80.0;120.0;120.0;140.0;200.0;660.0
465.4;452.1;465.4;387.1;100.0;120.0;80.0;120.0;80.0;500.0
555.0;598.5;582.4;711.5;120.0;120.0;120.0;120.0;80.0;560.0
460.7;458.0;474.9;406.3;120.0;120.0;100.0;80.0;100.0;520.0
408.7;425.8;458.1;398.0;100.0;120.0;120.0;140.0;80.0;560.0
536.2;561.4;437.4;579.6;120.0;200.0;120.0;120.0;160.0;720.0
482.2;412.6;473.1;576.5;120.0;120.0;120.0;120.0;0.0;480.0
638.2;664.3;626.0;685.0;160.0;200.0;160.0;180.0;200.0;900.0
421.1;479.7;526.1;440.1;160.0;160.0;160.0;160.0;160.0;800.0
405.2;451.5;400.9;361.2;120.0;120.0;100.0;100.0;20.0;460.0
414.4;397.6;449.7;495.9;120.0;120.0;80.0;80.0;160.0;560.0
549.5;419.6;523.5;481.4;120.0;180.0;160.0;160.0;160.0;780.0
509.3;566.2;471.1;538.2;160.0;200.0;140.0;200.0;180.0;880.0
451.9;475.8;480.9;453.4;120.0;200.0;140.0;200.0;160.0;820.0
502.74604052605497;476.0;389.6;465.3368140413878;120.0;160.0;120.0;180.0;180.0;760.0
353.0;459.2;441.0;586.1;120.0;120.0;120.0;120.0;120.0;600.0
395.1;443.4;434.9;444.1;120.0;120.0;120.0;120.0;160.0;640.0
541.1;539.6;521.0;598.0;120.0;200.0;120.0;180.0;180.0;800.0
436.1;447.1;482.3;549.5;120.0;200.0;120.0;120.0;160.0;720.0
390.9;397.5;492.7;469.0;120.0;120.0;120.0;120.0;120.0;600.0
506.2;548.4;526.5;650.9;100.0;120.0;100.0;100.0;140.0;560.0
619.4;651.4;601.5;721.7;160.0;200.0;180.0;200.0;200.0;940.0
442.9;547.5;461.4;368.0;80.0;120.0;80.0;100.0;140.0;520.0
407.9;458.0;441.6;385.2;100.0;120.0;80.0;120.0;0.0;420.0
643.2;554.2;569.0;762.1;180.0;200.0;180.0;200.0;200.0;960.0
407.8;369.0;376.0;452.6;100.0;120.0;80.0;100.0;0.0;400.0
493.52785823229414;555.5;570.5;521.8132411016023;80.0;200.0;80.0;120.0;160.0;640.0
365.5;392.0;429.8;427.9;100.0;120.0;120.0;120.0;160.0;620.0
525.3;609.2;560.8;651.6;160.0;200.0;160.0;180.0;180.0;880.0
486.2;586.2;471.9;663.4;160.0;200.0;160.0;180.0;200.0;900.0
458.7;546.8;586.6;721.7;120.0;200.0;120.0;140.0;100.0;680.0
672.6;649.6;619.3;792.5;160.0;200.0;180.0;200.0;180.0;920.0
451.8;397.0;420.4;434.9;140.0;120.0;120.0;120.0;80.0;580.0
423.2;449.4;337.8;476.6;100.0;120.0;100.0;100.0;0.0;420.0
396.6;378.8;428.7;407.9;100.0;120.0;120.0;120.0;0.0;460.0
403.3;461.1;483.0;445.5;160.0;200.0;180.0;180.0;120.0;840.0
543.4;497.1;471.0;629.6;140.0;180.0;140.0;120.0;200.0;780.0
533.1;510.7;485.3;479.8;80.0;120.0;80.0;120.0;20.0;420.0
538.5;597.4;499.8;659.4;160.0;200.0;200.0;180.0;180.0;920.0
406.2;449.4;451.4;472.3;100.0;120.0;120.0;120.0;100.0;560.0
505.3;509.1;539.2;561.1;120.0;120.0;120.0;120.0;120.0;600.0
593.9;616.2;546.9;530.8;120.0;120.0;120.0;120.0;140.0;620.0
511.2;520.1;511.6;659.5;160.0;200.0;200.0;200.0;200.0;960.0
476.0;533.9;544.0;603.1;80.0;100.0;80.0;120.0;0.0;380.0
399.7885826094783;448.9;364.6;427.78524900861777;0.0;0.0;0.0;0.0;0.0;0.0
417.3;453.2;460.6;521.1;80.0;120.0;80.0;100.0;80.0;460.0
582.4;556.9;563.0;615.9;100.0;160.0;120.0;120.0;80.0;580.0
470.0139432164224;401.7;410.0;489.777034127386;0.0;0.0;0.0;0.0;0.0;0.0
439.0;401.7;537.3;487.6;160.0;120.0;120.0;120.0;180.0;700.0
434.6;522.9;480.6;479.6;140.0;200.0;140.0;160.0;200.0;840.0
390.1;427.5;461.4;550.1;80.0;120.0;100.0;120.0;120.0;540.0
496.8;549.7;636.6;652.9;140.0;180.0;160.0;160.0;180.0;820.0
392.2;347.1;406.2;419.7;120.0;120.0;80.0;100.0;0.0;420.0
361.40109387483517;428.3;424.8;438.45176402017034;0.0;0.0;0.0;0.0;0.0;0.0
382.9;459.8;463.8;384.3;140.0;120.0;120.0;120.0;160.0;660.0
496.7;611.7;406.0;514.7;80.0;120.0;80.0;100.0;20.0;400.0
441.2;399.8;405.5;476.5;120.0;120.0;100.0;120.0;100.0;560.0
476.7;461.1;520.4;442.7;120.0;160.0;120.0;160.0;160.0;720.0
430.6;422.6;374.6;501.8;80.0;140.0;80.0;80.0;40.0;420.0
469.7;567.4;446.4;371.3;100.0;80.0;100.0;100.0;40.0;420.0
490.1;461.7;487.1;499.1;120.0;200.0;120.0;120.0;160.0;720.0
463.4;473.4;480.3;414.4;120.0;180.0;140.0;160.0;160.0;760.0
609.9;546.9;428.5;652.5;140.0;200.0;120.0;140.0;200.0;800.0
526.0;503.2;498.7;453.6;80.0;120.0;80.0;100.0;40.0;420.0
556.6;591.7;609.8;643.9;120.0;120.0;120.0;140.0;100.0;600.0
542.0;661.0;622.2;730.4;160.0;200.0;160.0;160.0;200.0;880.0
570.3;693.5;625.3;743.5;140.0;160.0;160.0;120.0;120.0;700.0
376.9;600.3;535.9;542.1;120.0;120.0;120.0;120.0;80.0;560.0
418.1;354.8;419.5;390.1;120.0;120.0;120.0;100.0;120.0;580.0
515.5;548.3;557.3;634.4;160.0;200.0;160.0;200.0;180.0;900.0
398.4;555.7;492.0;616.6;120.0;160.0;100.0;100.0;120.0;600.0
435.2;383.5;424.3;383.6;140.0;200.0;160.0;180.0;160.0;840.0
418.7;508.1;442.5;460.7;60.0;140.0;80.0;120.0;60.0;460.0
545.9;448.1;525.6;755.2;140.0;120.0;100.0;120.0;120.0;600.0
466.5;381.1;454.9;377.2;120.0;180.0;120.0;140.0;160.0;720.0
480.0;432.2;496.6;574.4;140.0;180.0;140.0;200.0;200.0;860.0
418.3;483.9;504.0;390.8;80.0;120.0;80.0;100.0;40.0;420.0
455.7;520.5;403.4;534.0;80.0;120.0;80.0;80.0;60.0;420.0
427.4;450.0;397.4;385.6;120.0;120.0;120.0;120.0;120.0;600.0
480.4;473.7;391.4;462.1;120.0;120.0;120.0;160.0;180.0;700.0
514.0;539.4;427.4;389.5;80.0;120.0;120.0;120.0;140.0;580.0
371.7;429.3;460.0;453.9;100.0;120.0;100.0;120.0;0.0;440.0
450.5;468.7;363.7;490.1;80.0;140.0;80.0;120.0;160.0;580.0
401.7;414.3;423.4;426.9;120.0;120.0;120.0;160.0;160.0;680.0
506.2;566.2;531.9;441.0;120.0;180.0;160.0;160.0;200.0;820.0
481.3;392.9;384.2;560.3;100.0;120.0;120.0;120.0;140.0;600.0
438.2;413.8;418.6;462.9;120.0;120.0;120.0;120.0;160.0;640.0
453.5;511.6;437.3;594.7;140.0;180.0;140.0;160.0;200.0;820.0
580.2;619.8;605.5;691.8;120.0;180.0;120.0;160.0;140.0;720.0
365.7;403.1;520.3;392.2;100.0;120.0;140.0;160.0;140.0;660.0
559.5;581.6;567.6;612.3;140.0;120.0;120.0;140.0;40.0;560.0
499.9;478.7;541.0;438.6;120.0;120.0;100.0;120.0;160.0;620.0
480.9;610.1;536.7;502.6;80.0;180.0;140.0;120.0;120.0;640.0
497.2;455.0;533.2;583.9;80.0;80.0;120.0;120.0;0.0;400.0
424.4;593.2;437.9;525.3;80.0;80.0;80.0;80.0;0.0;320.0
417.3;447.3;475.1;551.8;120.0;160.0;120.0;120.0;120.0;640.0
411.9;475.4;517.2;520.1;120.0;120.0;100.0;120.0;0.0;460.0
466.1;568.5;537.7;392.7;120.0;120.0;140.0;120.0;0.0;500.0
344.6;424.8;417.5;397.0;80.0;160.0;100.0;100.0;120.0;560.0
356.7;371.2;397.9;475.0;80.0;120.0;80.0;120.0;20.0;420.0
394.35506720473387;378.4;349.8;460.9151023460235;120.0;120.0;100.0;100.0;80.0;520.0
360.3;455.8;401.9;442.2;140.0;120.0;120.0;140.0;140.0;660.0
379.1;443.7;483.7;432.8;100.0;120.0;100.0;120.0;100.0;540.0
447.0;466.0;401.9;467.7;100.0;120.0;100.0;120.0;20.0;460.0
459.3;401.2;517.3;411.6;80.0;120.0;120.0;120.0;40.0;480.0
485.6;501.8;474.3;521.9;120.0;180.0;120.0;140.0;180.0;740.0
484.8;516.9;430.4;463.9;120.0;100.0;80.0;120.0;0.0;420.0
608.4;536.7;527.9;689.2;160.0;200.0;180.0;180.0;160.0;880.0
599.8;599.2;593.1;673.1;160.0;200.0;120.0;120.0;100.0;700.0
612.4;662.5;608.7;731.9;160.0;180.0;140.0;180.0;180.0;840.0
452.7;613.0;596.9;414.4;140.0;140.0;160.0;160.0;160.0;760.0
413.6;509.3;493.6;467.2;140.0;120.0;80.0;120.0;60.0;520.0
696.9;814.6;617.3;856.9;160.0;180.0;160.0;200.0;180.0;880.0
582.2;623.3;610.0;559.3;140.0;200.0;160.0;140.0;160.0;800.0
581.3;592.9;538.5;411.4;120.0;120.0;120.0;120.0;80.0;560.0
378.9;473.4;511.6;561.8;120.0;200.0;120.0;140.0;180.0;760.0
502.0;492.7;462.3;392.4;0.0;0.0;0.0;0.0;0.0;0.0
383.6;426.5;406.2;486.4;140.0;120.0;140.0;120.0;120.0;640.0
504.1;620.0;583.0;546.4;120.0;120.0;120.0;120.0;120.0;600.0
604.0;675.6;589.8;688.7;160.0;200.0;140.0;180.0;200.0;880.0
412.3;477.5;454.8;466.7;0.0;0.0;0.0;0.0;0.0;0.0
478.0;551.2;479.2;606.1;160.0;200.0;160.0;200.0;180.0;900.0
521.7;507.6;539.4;618.1;120.0;120.0;120.0;140.0;160.0;660.0
355.2;484.3;538.6;460.6;100.0;120.0;120.0;140.0;80.0;560.0
404.1583322247041;374.0;343.2;423.29943422777717;80.0;120.0;120.0;120.0;120.0;560.0
562.4;606.4;568.4;465.5;140.0;120.0;120.0;160.0;140.0;680.0
505.4;611.5;566.9;581.8;140.0;160.0;120.0;140.0;180.0;740.0
430.3;460.1;486.7;486.6;120.0;140.0;140.0;160.0;160.0;720.0
479.8;541.3;485.2;578.8;120.0;200.0;120.0;120.0;160.0;720.0
409.8;560.5;499.3;408.0;140.0;120.0;160.0;160.0;160.0;740.0
467.7;390.0;411.9;485.0;80.0;120.0;80.0;80.0;0.0;360.0
443.7;530.0;441.6;548.6;120.0;160.0;120.0;120.0;100.0;620.0
494.6;593.3;576.1;619.0;160.0;200.0;160.0;200.0;200.0;920.0
467.5;538.2;431.9;600.3;120.0;120.0;120.0;120.0;120.0;600.0
599.3;329.9;402.7;406.5;120.0;120.0;120.0;140.0;180.0;680.0
353.0;433.3;509.4;386.3;120.0;120.0;120.0;120.0;140.0;620.0
438.2;407.4;491.9;505.9;80.0;140.0;100.0;120.0;120.0;560.0
428.0;423.1;397.1;422.8;120.0;120.0;60.0;80.0;0.0;380.0
593.7;643.6;618.8;731.1;180.0;200.0;180.0;200.0;200.0;960.0
446.5;448.5;477.5;418.1;80.0;120.0;120.0;80.0;80.0;480.0
420.2;649.3;551.9;408.9;0.0;0.0;0.0;0.0;0.0;0.0
411.72011940613345;352.4;384.3;417.6168769850683;0.0;0.0;0.0;0.0;0.0;0.0
504.1;585.5;566.0;667.3;140.0;200.0;140.0;180.0;140.0;800.0
569.7;696.9;617.1;555.7;160.0;120.0;140.0;120.0;120.0;660.0
398.2;434.2;459.7;452.9;100.0;120.0;120.0;140.0;120.0;600.0
474.5;449.4;492.6;425.1;140.0;120.0;120.0;140.0;160.0;680.0
536.2;587.4;417.2;465.7;120.0;200.0;120.0;160.0;140.0;740.0
426.5;460.6;491.8;534.3;120.0;160.0;120.0;120.0;100.0;620.0
365.6;374.8;357.1;463.9;140.0;120.0;120.0;120.0;0.0;500.0
427.0;528.9;489.6;459.9;80.0;120.0;100.0;80.0;60.0;440.0
701.4;703.9;623.1;745.5;200.0;200.0;180.0;200.0;200.0;980.0
397.4;481.4;497.5;485.1;160.0;200.0;120.0;200.0;200.0;880.0
440.5;449.9;509.1;465.6;100.0;80.0;60.0;120.0;40.0;400.0
687.2;780.0;631.1;763.7;160.0;200.0;180.0;180.0;200.0;920.0
407.4;479.0;450.0;441.2;120.0;120.0;120.0;120.0;100.0;580.0
538.6;461.1;512.5;625.3;100.0;200.0;140.0;140.0;160.0;740.0
406.5;365.3;373.5;589.8;100.0;120.0;120.0;120.0;80.0;540.0
517.6;433.1;490.1;475.9;120.0;120.0;120.0;120.0;120.0;600.0
665.1;644.9;588.3;686.0;140.0;160.0;120.0;100.0;160.0;680.0
441.1;501.6;380.8;495.4;80.0;120.0;80.0;120.0;100.0;500.0
522.6;621.0;572.7;516.3;140.0;120.0;120.0;120.0;160.0;660.0
582.2;636.9;554.8;682.8;160.0;180.0;120.0;120.0;160.0;740.0
410.6;525.0;493.2;444.2;100.0;120.0;100.0;120.0;120.0;560.0
505.1;605.5;531.5;529.8;140.0;160.0;120.0;140.0;160.0;720.0
471.3;352.3;371.0;459.1;120.0;100.0;60.0;120.0;120.0;520.0
523.8;475.3;363.3;378.6;100.0;120.0;120.0;80.0;0.0;420.0
373.5;389.7;421.3;376.0;0.0;0.0;0.0;0.0;0.0;0.0
563.8;588.5;584.6;641.8;140.0;120.0;140.0;120.0;80.0;600.0
641.7;682.9;603.3;763.8;100.0;120.0;100.0;80.0;100.0;500.0
545.3;576.8;527.3;394.9;120.0;120.0;140.0;160.0;140.0;680.0
674.5;659.1;563.5;700.7;140.0;180.0;140.0;160.0;160.0;780.0
487.0;427.4;408.4;563.1;120.0;120.0;120.0;120.0;120.0;600.0
519.0;372.2;507.7;579.8;100.0;60.0;60.0;80.0;40.0;340.0
575.2;624.3;514.9;662.1;140.0;140.0;140.0;140.0;80.0;640.0
370.7;482.0;443.5;421.7;120.0;120.0;120.0;100.0;100.0;560.0
656.2;706.0;684.0;794.7;180.0;200.0;200.0;200.0;180.0;960.0
429.4;421.7;454.7;401.4;100.0;120.0;120.0;120.0;40.0;500.0
518.2;556.6;501.1;478.1;140.0;200.0;140.0;140.0;200.0;820.0
478.4;549.7;537.7;508.3;120.0;120.0;120.0;100.0;0.0;460.0
511.2;571.3;529.3;584.8;100.0;120.0;80.0;100.0;0.0;400.0
482.2;445.9;521.7;437.3;140.0;180.0;120.0;160.0;200.0;800.0
407.0;486.4;425.2;495.6;0.0;0.0;0.0;0.0;0.0;0.0
385.2;567.5;520.7;471.6;160.0;200.0;160.0;180.0;160.0;860.0
488.2;412.7;451.6;435.1;140.0;120.0;120.0;140.0;100.0;620.0
573.5;362.1;473.8;503.7;100.0;80.0;100.0;120.0;0.0;400.0
449.2792018318667;411.4;458.7;464.5184738860516;120.0;100.0;100.0;120.0;20.0;460.0
582.3;583.5;502.3;768.9;160.0;200.0;180.0;200.0;160.0;900.0
467.0;510.6;439.5;528.0;140.0;120.0;140.0;140.0;120.0;660.0
538.8;475.9;545.7;413.2;120.0;200.0;120.0;120.0;160.0;720.0
434.1;345.8;534.4;515.1;140.0;200.0;100.0;120.0;140.0;700.0
514.8504177331906;521.4;535.0;584.8086508014842;120.0;200.0;120.0;160.0;180.0;780.0
591.7;666.4;579.8;718.9;140.0;200.0;120.0;160.0;120.0;740.0
386.2;473.4;397.3;370.5;100.0;120.0;80.0;80.0;120.0;500.0
549.1;570.9;553.2;561.3;140.0;140.0;120.0;160.0;100.0;660.0
574.5;580.8;557.9;657.9;140.0;200.0;140.0;200.0;200.0;880.0
448.4;507.3;459.9;483.6;100.0;120.0;120.0;140.0;100.0;580.0
441.9;437.4;471.3;599.3;160.0;200.0;160.0;160.0;200.0;880.0
548.8;633.1;574.1;479.4;120.0;100.0;80.0;120.0;0.0;420.0
362.3;0.0;0.0;446.8;0.0;0.0;0.0;0.0;0.0;0.0
399.8;416.0;490.0;379.6;80.0;120.0;120.0;100.0;120.0;540.0
509.1;547.6;525.2;638.8;120.0;120.0;100.0;120.0;60.0;520.0
459.8;472.2;439.0;565.4;60.0;100.0;80.0;80.0;0.0;320.0
435.4;441.1;425.3;534.7;120.0;120.0;120.0;120.0;120.0;600.0
500.6;510.0;524.5;629.3;100.0;180.0;120.0;120.0;180.0;700.0
562.9;608.1;526.6;660.3;120.0;120.0;140.0;140.0;180.0;700.0
508.7;373.4;460.6;497.2;100.0;120.0;100.0;100.0;100.0;520.0
422.3;380.3;537.4;461.1;100.0;120.0;100.0;80.0;80.0;480.0
600.5;642.8;594.6;727.3;160.0;180.0;180.0;180.0;200.0;900.0
534.1;589.7;594.8;428.1;180.0;200.0;180.0;200.0;180.0;940.0
