NU_INSCRICAO;FAIXA ETÁRIA;SEXO;COR/RAÇA;SITUAÇÃO DE CONCLUSÃO;TIPO DE ESCOLA;LOCALIZAÇÃO DA ESCOLA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;IDIOMA;STATUS DA REDAÇÃO;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;RENDA;INTERNET;PRESENCA;NOTAS
210052519493;Entre 36 e 40 anos;F;Amarela;Já concluí o EM;Não respondeu;Não Consta;Petrolina;0;1;1;0;;402.2;386.9;;Espanhol;Sem problemas;80.0;120.0;80.0;120.0;80.0;480.0;Até R$ 998,00;Sim;2;1269.1
210051921822;18 anos;M;Não declarado;Estou cursando e concluirei o EM em 2021;Público;Rural;Petrolina;1;1;1;1;489.3;485.3;401.0;491.7;Inglês;Sem problemas;160.0;200.0;180.0;180.0;200.0;920.0;Até R$ 998,00;Sim;4;2787.3
210053684672;19 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Petrolina;0;1;1;0;;358.9;424.4;;Inglês;Sem problemas;100.0;120.0;120.0;140.0;120.0;600.0;De R$ 2.994,01 até R$ 3.992,00;Sim;2;1383.3
210054015325;19 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;407.3;433.5;515.2;431.4;Espanhol;Sem problemas;80.0;120.0;80.0;100.0;0.0;380.0;De R$ 1.996,01 até R$ 2.495,00;Sim;4;2167.4
210051415264;18 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Ouricuri;1;1;1;1;679.0;682.8;578.1;759.3;Inglês;Sem problemas;160.0;160.0;160.0;200.0;200.0;880.0;De R$ 3.992,01 até R$ 4.990,00;Sim;4;3579.2
210054264074;21 anos;M;Amarela;Já concluí o EM;Não respondeu;Não Consta;Cabrobó;1;1;1;1;511.0;571.6;469.4;511.8;Espanhol;Sem problemas;120.0;140.0;120.0;100.0;120.0;600.0;Até R$ 998,00;Sim;4;2663.8
210053420194;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;São Lourenço da Mata;0;1;1;0;;438.3;430.1;;Inglês;Sem problemas;120.0;120.0;120.0;120.0;100.0;580.0;Até R$ 998,00;Sim;2;1448.4
210051833934;Entre 26 e 30 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Exu;1;1;1;1;536.5;542.4;519.9;667.8;Inglês;Sem problemas;120.0;120.0;120.0;120.0;20.0;500.0;Até R$ 998,00;Sim;4;2766.6000000000004
210051472658;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Jaboatão dos Guararapes;1;1;1;1;432.0;567.1;518.0;562.3;Inglês;Sem problemas;120.0;200.0;140.0;120.0;180.0;760.0;Até R$ 998,00;Sim;4;2839.3999999999996
210051801990;19 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Itambé;1;1;1;1;427.2;479.1;396.9;468.7;Espanhol;Sem problemas;120.0;120.0;100.0;120.0;120.0;580.0;Nenhuma renda;Sim;4;2351.8999999999996
210051127691;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Camaragibe;1;1;1;1;569.0;609.6;627.5;615.0;Inglês;Sem problemas;140.0;180.0;120.0;140.0;100.0;680.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;3101.1
210051091972;19 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;0;1;1;0;;485.9;513.1;;Espanhol;Sem problemas;100.0;120.0;100.0;100.0;0.0;420.0;Até R$ 998,00;Sim;2;1419.0
210051504300;23 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;608.2;681.9;594.7;452.1;Inglês;Sem problemas;160.0;200.0;180.0;200.0;180.0;920.0;Até R$ 998,00;Sim;4;3256.9
210051309655;20 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Araripina;1;1;1;1;398.6;507.2;346.4;428.7;Espanhol;Sem problemas;100.0;120.0;100.0;120.0;100.0;540.0;Até R$ 998,00;Não;4;2220.8999999999996
210051475401;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Paudalho;1;1;1;1;416.4;339.4;506.9;415.2;Inglês;Sem problemas;140.0;120.0;100.0;100.0;100.0;560.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2237.8999999999996
210053402989;18 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Triunfo;0;1;1;0;;0.0;0.0;;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;140.0;620.0;Até R$ 998,00;Sim;2;620.0
210053352713;Entre 31 e 35 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Panelas;0;1;1;0;;368.0;402.2;;Espanhol;Sem problemas;100.0;120.0;100.0;120.0;100.0;540.0;Até R$ 998,00;Sim;2;1310.2
210051199806;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Escada;1;1;1;1;361.4;408.7;396.5;390.8;Inglês;Sem problemas;100.0;120.0;100.0;120.0;80.0;520.0;Nenhuma renda;Não;4;2077.3999999999996
210054014641;23 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Belo Jardim;1;1;1;1;410.8;492.4;408.8;387.5;Inglês;Sem problemas;120.0;120.0;120.0;120.0;100.0;580.0;Até R$ 998,00;Sim;4;2279.5
210051703949;19 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Bonito;1;1;1;1;455.3;566.0;532.3;630.3;Espanhol;Sem problemas;140.0;200.0;120.0;120.0;100.0;680.0;Até R$ 998,00;Sim;4;2863.8999999999996
210051940538;18 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;493.8;553.4;548.1;669.0;Inglês;Sem problemas;120.0;120.0;120.0;120.0;140.0;620.0;De R$ 2.994,01 até R$ 3.992,00;Sim;4;2884.3
210052925234;20 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Paulista;1;1;1;1;518.0;468.2;565.3;526.6;Inglês;Sem problemas;100.0;120.0;120.0;120.0;120.0;580.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;2658.1
210051987952;17 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Moreno;0;1;1;0;;429.0;374.2;;Espanhol;Sem problemas;100.0;160.0;120.0;120.0;0.0;500.0;Até R$ 998,00;Sim;2;1303.2
210053444939;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Paulista;1;1;1;1;406.9;524.5;399.2;442.2;Inglês;Sem problemas;100.0;120.0;100.0;120.0;60.0;500.0;Até R$ 998,00;Sim;4;2272.8
210052527087;21 anos;M;Preta;Já concluí o EM;Não respondeu;Não Consta;Recife;0;1;1;0;;416.1;400.7;;Inglês;Em Branco;0.0;0.0;0.0;0.0;0.0;0.0;Até R$ 998,00;Sim;2;816.8
210053405339;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Carpina;1;1;1;1;436.3;552.0;550.7;569.6;Inglês;Sem problemas;120.0;120.0;100.0;120.0;140.0;600.0;Até R$ 998,00;Sim;4;2708.6
210053256166;Entre 36 e 40 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;São Lourenço da Mata;0;1;1;0;;523.3;413.6;;Espanhol;Sem problemas;120.0;120.0;120.0;140.0;120.0;620.0;De R$ 1.497,01 até R$ 1.996,00;Não;2;1556.9
210053875938;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;São José do Egito;1;1;1;1;525.0;583.7;511.8;437.5;Espanhol;Sem problemas;140.0;200.0;160.0;160.0;140.0;800.0;Até R$ 998,00;Sim;4;2858.0
210052229115;22 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;587.9;526.4;537.8;671.7;Espanhol;Sem problemas;120.0;120.0;140.0;120.0;100.0;600.0;De R$ 1.996,01 até R$ 2.495,00;Sim;4;2923.8
210052099201;18 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Petrolina;1;1;1;1;427.8;501.0;520.7;472.6;Inglês;Sem problemas;80.0;120.0;100.0;80.0;120.0;500.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;2422.1
210052628672;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Arcoverde;0;1;1;0;;444.9;395.2;;Espanhol;Cópia Texto Motivador;0.0;0.0;0.0;0.0;0.0;0.0;Até R$ 998,00;Sim;2;840.0999999999999
210052292863;18 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Jaboatão dos Guararapes;1;1;1;1;619.6;500.1;536.3;645.0;Inglês;Sem problemas;120.0;180.0;120.0;120.0;100.0;640.0;De R$ 4.990,01 até R$ 5.988,00;Sim;4;2941.0
210051890318;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Macaparana;1;1;1;1;460.9;375.7;454.6;374.2;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;100.0;580.0;De R$ 2.994,01 até R$ 3.992,00;Sim;4;2245.3999999999996
210052431464;Entre 26 e 30 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Serra Talhada;1;1;1;1;516.0;572.6;505.9;484.0;Inglês;Sem problemas;140.0;120.0;120.0;160.0;140.0;680.0;Nenhuma renda;Sim;4;2758.5
210054446559;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Caruaru;1;1;1;1;466.2;443.3;471.7;542.0;Inglês;Sem problemas;120.0;120.0;100.0;100.0;140.0;580.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2503.2
210053816096;Entre 26 e 30 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;570.4;604.9;558.3;687.0;Inglês;Sem problemas;140.0;180.0;140.0;140.0;160.0;760.0;De R$ 998,01 até R$ 1.497,00;Sim;4;3180.6
210051090121;Entre 26 e 30 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;384.5;409.5;387.9;425.1;Espanhol;Sem problemas;60.0;120.0;80.0;100.0;120.0;480.0;Até R$ 998,00;Não;4;2087.0
210052794401;19 anos;F;Preta;Já concluí o EM;Não respondeu;Não Consta;Camaragibe;1;1;1;1;433.3;428.7;452.0;409.1;Espanhol;Sem problemas;100.0;100.0;80.0;80.0;0.0;360.0;Até R$ 998,00;Não;4;2083.1
210052576082;17 anos;M;Amarela;Estou cursando e concluirei o EM em 2021;Público;Urbana;Santa Cruz do Capibaribe;1;1;1;1;575.5;624.4;572.7;569.8;Inglês;Sem problemas;160.0;200.0;140.0;160.0;160.0;820.0;De R$ 998,01 até R$ 1.497,00;Sim;4;3162.4
210052567672;20 anos;M;Preta;Já concluí o EM;Não respondeu;Não Consta;Paulista;1;1;1;1;485.2;495.9;537.7;524.6;Inglês;Sem problemas;120.0;120.0;100.0;100.0;0.0;440.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2483.4
210052278647;18 anos;F;Não declarado;Já concluí o EM;Não respondeu;Não Consta;Petrolina;1;1;1;1;695.8;674.7;589.6;806.4;Inglês;Sem problemas;180.0;200.0;200.0;200.0;180.0;960.0;De R$ 11.976,01 até R$ 14.970,00;Sim;4;3726.5
210051470313;18 anos;M;Não declarado;Estou cursando e concluirei o EM em 2021;Público;Urbana;Jaboatão dos Guararapes;1;1;1;1;438.8;391.5;372.6;459.1;Inglês;Sem problemas;100.0;120.0;120.0;120.0;100.0;560.0;Nenhuma renda;Sim;4;2222.0
210052879919;18 anos;M;Indígena;Estou cursando e concluirei o EM em 2021;Privada;Urbana;Recife;1;1;1;1;491.0;561.6;515.3;565.6;Espanhol;Sem problemas;160.0;200.0;180.0;180.0;180.0;900.0;Nenhuma renda;Não;4;3033.5
210051750587;19 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;476.6;609.0;542.2;461.0;Inglês;Sem problemas;100.0;120.0;120.0;120.0;120.0;580.0;Até R$ 998,00;Não;4;2668.8
210054017437;22 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Ipojuca;1;1;1;1;470.6;609.3;481.2;476.7;Espanhol;Sem problemas;120.0;120.0;80.0;120.0;100.0;540.0;Até R$ 998,00;Sim;4;2577.8
210051188946;18 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Jaboatão dos Guararapes;1;1;1;1;617.4;631.7;582.3;656.5;Inglês;Sem problemas;160.0;120.0;120.0;160.0;160.0;720.0;De R$ 7.984,01 até R$ 8.982,00;Sim;4;3207.8999999999996
210051753841;Entre 26 e 30 anos;M;Preta;Já concluí o EM;Não respondeu;Não Consta;Abreu e Lima;1;1;1;1;537.2;601.0;569.8;664.8;Inglês;Sem problemas;120.0;120.0;120.0;120.0;100.0;580.0;Até R$ 998,00;Sim;4;2952.8
210052063183;22 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Serra Talhada;1;1;1;1;406.4;369.2;369.1;464.4;Inglês;Sem problemas;160.0;120.0;100.0;100.0;40.0;520.0;Até R$ 998,00;Sim;4;2129.1
210052037267;20 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Recife;0;1;1;0;;637.3;591.4;;Inglês;Sem problemas;120.0;180.0;120.0;160.0;140.0;720.0;Até R$ 998,00;Sim;2;1948.6999999999998
210052705745;20 anos;M;Preta;Já concluí o EM;Não respondeu;Não Consta;Limoeiro;1;1;1;1;360.0;427.0;412.9;514.5;Espanhol;Sem problemas;140.0;140.0;120.0;120.0;100.0;620.0;Até R$ 998,00;Sim;4;2334.4
210053579300;18 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Vitória de Santo Antão;1;1;1;1;524.2;536.2;546.5;679.4;Inglês;Sem problemas;120.0;160.0;120.0;120.0;160.0;680.0;Até R$ 998,00;Sim;4;2966.3
210051490691;Entre 56 e 60 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Recife;1;1;1;1;500.3;421.2;471.2;474.7;Inglês;Sem problemas;120.0;200.0;100.0;120.0;80.0;620.0;De R$ 1.996,01 até R$ 2.495,00;Sim;4;2487.4
210051961503;17 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;402.6;467.7;494.3;446.6;Inglês;Sem problemas;160.0;200.0;160.0;180.0;140.0;840.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2651.2
210051974973;22 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Jaboatão dos Guararapes;1;1;1;1;437.0;440.3;384.3;417.8;Espanhol;Sem problemas;120.0;120.0;80.0;120.0;60.0;500.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2179.3999999999996
210053831143;17 anos;F;Indígena;Estou cursando e concluirei o EM em 2021;Público;Não Consta;São Caitano;1;1;1;1;511.5;364.1;474.4;397.3;Espanhol;Sem problemas;120.0;160.0;120.0;180.0;160.0;740.0;Até R$ 998,00;Sim;4;2487.3
210053583364;18 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;461.9;498.5;551.9;605.6;Inglês;Sem problemas;120.0;180.0;120.0;120.0;120.0;660.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2777.9
210054254497;19 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Belo Jardim;1;1;1;1;416.1;339.8;445.0;384.8;Espanhol;Sem problemas;160.0;200.0;160.0;160.0;200.0;880.0;Até R$ 998,00;Sim;4;2465.7
210053824563;19 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Recife;1;1;1;1;542.9;557.8;499.2;622.2;Inglês;Sem problemas;120.0;120.0;120.0;120.0;100.0;580.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;2802.1
210052894080;Entre 41 e 45 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Jaboatão dos Guararapes;1;1;1;1;505.8;609.4;555.9;613.9;Inglês;Sem problemas;140.0;180.0;120.0;100.0;120.0;660.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2945.0
210053399612;21 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Aliança;1;1;1;1;407.9;501.9;540.6;428.5;Espanhol;Sem problemas;100.0;120.0;120.0;120.0;40.0;500.0;Até R$ 998,00;Sim;4;2378.9
210053269139;Entre 31 e 35 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Moreno;1;1;1;1;399.4;497.2;480.9;441.1;Espanhol;Sem problemas;100.0;100.0;100.0;80.0;0.0;380.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2198.6
210053849539;17 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Carpina;1;1;1;1;487.0;368.0;462.4;543.8;Inglês;Sem problemas;120.0;180.0;140.0;120.0;180.0;740.0;Até R$ 998,00;Sim;4;2601.2
210053445225;18 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Rural;Barreiros;1;1;1;1;434.1;490.6;494.8;663.2;Inglês;Sem problemas;140.0;160.0;140.0;160.0;200.0;800.0;Até R$ 998,00;Sim;4;2882.7
210052332181;18 anos;F;Preta;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Cabo de Santo Agostinho;1;1;1;1;458.9;454.8;428.5;407.1;Espanhol;Sem problemas;100.0;120.0;100.0;120.0;60.0;500.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2249.3
210052734344;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Serra Talhada;1;1;1;1;527.6;554.0;505.4;463.6;Inglês;Sem problemas;120.0;120.0;120.0;140.0;100.0;600.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2650.6
210054144599;Entre 31 e 35 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Cabo de Santo Agostinho;1;1;1;1;561.0;598.0;564.3;516.3;Espanhol;Sem problemas;120.0;140.0;120.0;120.0;140.0;640.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2879.6
210053718042;22 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Garanhuns;1;1;1;1;643.9;666.5;590.5;662.8;Inglês;Sem problemas;140.0;200.0;160.0;180.0;160.0;840.0;De R$ 998,01 até R$ 1.497,00;Sim;4;3403.7
210053873857;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Rural;Lagoa Grande;1;1;1;1;445.7;516.7;517.4;432.9;Inglês;Sem problemas;120.0;120.0;120.0;120.0;80.0;560.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2472.7000000000003
210054306744;17 anos;M;Preta;Estou cursando e concluirei o EM em 2021;Público;Urbana;Nazaré da Mata;1;1;1;1;451.2;406.2;381.5;500.8;Espanhol;Sem problemas;100.0;120.0;120.0;120.0;80.0;540.0;Até R$ 998,00;Sim;4;2279.7
210051919586;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Olinda;1;1;1;1;616.6;630.4;531.1;515.6;Inglês;Sem problemas;160.0;180.0;180.0;200.0;200.0;920.0;De R$ 7.984,01 até R$ 8.982,00;Sim;4;3213.7
210052406270;18 anos;F;Parda;Já concluí o EM;Não respondeu;Não Consta;Surubim;1;1;1;1;495.9;547.7;543.6;530.8;Espanhol;Sem problemas;160.0;200.0;180.0;200.0;180.0;920.0;De R$ 998,01 até R$ 1.497,00;Sim;4;3038.0
210054011773;19 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Petrolândia;1;1;1;1;444.5;452.6;466.9;418.4;Inglês;Sem problemas;120.0;140.0;80.0;120.0;140.0;600.0;De R$ 998,01 até R$ 1.497,00;Sim;4;2382.4
210051457134;22 anos;M;Parda;Já concluí o EM;Não respondeu;Não Consta;Camaragibe;0;1;1;0;;417.5;441.5;;Espanhol;Sem problemas;80.0;120.0;100.0;80.0;120.0;500.0;Até R$ 998,00;Sim;2;1359.0
210053408598;19 anos;M;Preta;Já concluí o EM;Não respondeu;Não Consta;Jaboatão dos Guararapes;1;1;1;1;430.8;459.5;567.7;585.4;Inglês;Sem problemas;120.0;160.0;100.0;120.0;140.0;640.0;Até R$ 998,00;Sim;4;2683.4
210053127588;19 anos;F;Branca;Já concluí o EM;Não respondeu;Não Consta;Jaboatão dos Guararapes;1;1;1;1;515.6;452.0;515.7;435.3;Inglês;Sem problemas;120.0;200.0;140.0;120.0;200.0;780.0;De R$ 2.495,01 até R$ 2.994,00;Sim;4;2698.6000000000004
210054286890;17 anos;M;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Caruaru;1;1;1;1;475.5;506.5;531.3;599.4;Espanhol;Sem problemas;140.0;200.0;140.0;180.0;200.0;860.0;Até R$ 998,00;Sim;4;2972.7
210053439640;17 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Olinda;1;1;1;1;389.5;507.6;530.8;611.0;Espanhol;Sem problemas;160.0;160.0;160.0;160.0;200.0;840.0;Até R$ 998,00;Sim;4;2878.9
210054274760;20 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Gravatá;1;1;1;1;482.2;491.8;415.9;445.7;Espanhol;Sem problemas;120.0;120.0;120.0;120.0;120.0;600.0;Até R$ 998,00;Sim;4;2435.6000000000004
210051200445;Entre 26 e 30 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Petrolina;1;1;1;1;491.6;583.9;582.0;620.2;Inglês;Sem problemas;120.0;120.0;120.0;120.0;160.0;640.0;De R$ 1.996,01 até R$ 2.495,00;Sim;4;2917.7
210054227281;17 anos;F;Não declarado;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Garanhuns;1;1;1;1;359.7;467.8;478.1;457.9;Espanhol;Sem problemas;100.0;140.0;120.0;140.0;100.0;600.0;Nenhuma renda;Sim;4;2363.5
210052821820;18 anos;M;Branca;Estou cursando e concluirei o EM em 2021;Público;Não Consta;Garanhuns;1;1;1;1;569.4;494.2;551.0;486.8;Espanhol;Sem problemas;80.0;120.0;120.0;160.0;140.0;620.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2721.4
210052677131;21 anos;M;Branca;Já concluí o EM;Não respondeu;Não Consta;Olinda;1;1;1;1;600.0;686.3;544.7;684.7;Inglês;Sem problemas;140.0;160.0;140.0;140.0;160.0;740.0;Até R$ 998,00;Sim;4;3255.7
210054306050;18 anos;F;Parda;Estou cursando e concluirei o EM em 2021;Público;Urbana;Paudalho;1;1;1;1;535.4;536.2;463.8;539.8;Inglês;Sem problemas;160.0;200.0;140.0;180.0;200.0;880.0;De R$ 1.497,01 até R$ 1.996,00;Sim;4;2955.2
210052524519;Entre 31 e 35 anos;F;Branca;Estou cursando e concluirei o EM em 2021;Público;Urbana;Brejo da Madre de Deus;1;1;1;1;352.2;401.1;480.5;454.6;Inglês;Sem problemas;80.0;60.0;60.0;100.0;0.0;300.0;Nenhuma renda;Sim;4;1988.4
